202012-06-20 11:34:29,458 | INFO  | NioProcessor-1   | ServerSession                    | 22 - sshd-core - 0.5.0 | Session created...
Name # Préciselec Electricité
Localite__c # MEUNG SUR LOIRE
Periodedeprospection__c # 2013
Codelocalite__c # 20300
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 304040 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,058 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 05976860 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0549090650
Phone # 0549092368
NumeroEPJ__c # 05976860
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 6 à 9 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 235 AV de la Rochelle
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 3250A // 
Opposealanewsletter__c # false
Codepostal__c # 79000
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Mon Jul 01 02:00:00 CEST 2002
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 079
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
TrancheCA__c # 1 A 2 ME
NumeroSIRET__c # 40196858100025
Enseignecommerciale__c # Orthopédie Brunet
MatriculeRH__c # 08104511
Name # Orthopédie Brunet
Localite__c # NIORT
Periodedeprospection__c # 2013
Codelocalite__c # 19100
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 567400 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,058 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00900024 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Phone # 0238597290
NumeroEPJ__c # 00900024
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 1 à 2 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # R Féculerie
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4391B // 
Opposealanewsletter__c # false
Emaildelasociete__c # ribeiro.frederic@orange.fr
Codepostal__c # 45150
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Sat Jan 01 01:00:00 CET 2011
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 045
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 52939066800018
Enseignecommerciale__c # Hourdequin Ribeiro SARL
MatriculeRH__c # 08104511
Name # Hourdequin Ribeiro SARL
Complementdadresse__c # ZI Les Cailloux
Localite__c # JARGEAU
Periodedeprospection__c # 2013
Codelocalite__c # 17300
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 048380 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,059 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 03740147 | type : ACCOUNT

 with datas : 
type # ACCOUNT
NumeroEPJ__c # 03740147
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 1 à 2 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 3 IMP Bassin
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4332A // 
Opposealanewsletter__c # false
Codepostal__c # 28230
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Sat Jan 01 01:00:00 CET 2011
Canaldureferent__c # AGENCE DE PUB
Forcedeventedureferent__c # VAP
Departementderesidence__c # 028
Parent : type # Account // NumeroEPJ__c # 08483164 // 
NumeroSIRET__c # 52962745700011
Enseignecommerciale__c # M. Felgueiras Victor
MatriculeRH__c # 08104511
Name # M. Felgueiras Victor
Localite__c # DROUE SUR DROUETTE
Periodedeprospection__c # 2012
Codelocalite__c # 13500
Agencedureferent__c # VAP
Groupedureferent__c # 5
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,059 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00430465 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Canaldureferent__c # AGENCE DE PUB
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Departementderesidence__c # 045
Forcedeventedureferent__c # VAP
NumeroEPJ__c # 00430465
Civilitedureferent__c # Madame
Type # Client
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 16 r gare
Enseignecommerciale__c # M. Vieillard Bruno
Equipedureferent__c # V 
Name # M. Vieillard Bruno
MatriculeRH__c # 08104511
Localite__c # NEUVILLE AUX BOIS
Periodedeprospection__c # 2013
Codelocalite__c # 22400
Agencedureferent__c # VAP
APE__r : type # APE__c // CodeAPE__c # 4322B // 
Groupedureferent__c # 5
Emaildelasociete__c # bruno.vieillard@wanadoo.fr
Opposealanewsletter__c # false
Codepostal__c # 45170
Nomdureferent__c # ROUSSEAU ANNE MARIE
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,059 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00217857 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0169274146
Phone # 0160827572
NumeroEPJ__c # 00217857
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 3 à 5 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # CHE département 148
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 8130Z // 
Opposealanewsletter__c # false
Emaildelasociete__c # info@green-garden.fr
Codepostal__c # 91580
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Fri Jul 01 02:00:00 CEST 2005
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 091
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 68203582900030
Enseignecommerciale__c # Green Garden Paysagiste
MatriculeRH__c # 08104511
Name # Green Garden Paysagiste
Localite__c # AUVERS SAINT GEORGES
Complementdadresse__c # ZA St Fiacre
Periodedeprospection__c # 2013
Codelocalite__c # 03800
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 594420 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,059 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 07440881 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0381620607
Phone # 0381620606
NumeroEPJ__c # 07440881
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 1 à 2 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 20 R Carnot
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4332A // 
Opposealanewsletter__c # false
Emaildelasociete__c # PLASTIMATIC@wanadoo.fr
Codepostal__c # 25840
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Sat May 01 02:00:00 CEST 1999
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 025
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 40099993400021
Enseignecommerciale__c # Iso Techni
MatriculeRH__c # 08104511
Name # Iso Techni
Localite__c # VUILLAFANS
Periodedeprospection__c # 2013
Codelocalite__c # 63300
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 521410 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,059 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Vous ne pouvez pas insérer ce compte: l ' utilisateur pilote affecté n'existe pas dans Salesforce'
 statusCode='FIELD_CUSTOM_VALIDATION_EXCEPTION'
]
] 

ext_id : 01863993 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Canaldureferent__c # CC CONFIRME
Departementderesidence__c # 077
Forcedeventedureferent__c # FVN
NumeroEPJ__c # 01863993
Civilitedureferent__c # Monsieur
Type # Prospect
Pays__c # FR
Numerocommercialdureferent__c # 02425
Adresse__c # 47 AV Château
Enseignecommerciale__c # Mr Madeira-Rodrigues Américo
Equipedureferent__c # 12
MatriculeRH__c # 09909714
Name # Mr Madeira-Rodrigues Américo
Localite__c # ROISSY EN BRIE
Periodedeprospection__c # 2012
Codelocalite__c # 39000
Agencedureferent__c # Paris Sud
Groupedureferent__c # E
Opposealanewsletter__c # false
Codepostal__c # 77680
Nomdureferent__c # COSTE Stephane
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,060 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00217874 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0169010868
Phone # 0164961214
NumeroEPJ__c # 00217874
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 6 à 9 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 71 R Montlhéry
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 6622Z // 
Opposealanewsletter__c # false
Emaildelasociete__c # retifp@agf.fr
Codepostal__c # 91240
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Sun Mar 01 01:00:00 CET 1987
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 091
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 34817691800012
Enseignecommerciale__c # Cabinet Retif
MatriculeRH__c # 08104511
Name # Cabinet Retif
Localite__c # SAINT MICHEL SUR ORGE
Periodedeprospection__c # 2012
Codelocalite__c # 57000
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 052840 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,060 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00649082 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0233963720
Phone # 0233644707
NumeroEPJ__c # 00649082
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 1 à 2 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 10 PL Charles De Gaulle
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 6831Z // 
Opposealanewsletter__c # false
Codepostal__c # 61100
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Wed Jan 01 01:00:00 CET 1986
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 061
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 33437232300017
Enseignecommerciale__c # Moriggia Immobilière
MatriculeRH__c # 08104511
Name # Moriggia Immobilière
Localite__c # FLERS
Periodedeprospection__c # 2012
Codelocalite__c # 16900
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 426200 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,060 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08338128 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 07008312 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Phone # 0145943772
NumeroEPJ__c # 07008312
Civilitedureferent__c # Monsieur
Type # Prospect
Effectifdelentreprise__c # 0 SALARIE 
Pays__c # FR
Numerocommercialdureferent__c # 85293
Adresse__c # 12 av Marbeau
Equipedureferent__c # 12
APE__r : type # APE__c // CodeAPE__c # 9609Z // 
Opposealanewsletter__c # false
Codepostal__c # 94420
Datedelacreationdelasociete__c # Sat Jun 01 02:00:00 CEST 1985
Nomdureferent__c # HAHMIGUIRI GREGORY
Canaldureferent__c # CCL SPECIALISTE
Departementderesidence__c # 094
Parent : type # Account // NumeroEPJ__c # 08338128 // 
Forcedeventedureferent__c # FVN
NumeroSIRET__c # 42398719700013
Enseignecommerciale__c # Meyer Alain
MatriculeRH__c # 09903904
Name # Meyer Alain
Localite__c # PLESSIS TREVISE (LE)
Periodedeprospection__c # 2012
Codelocalite__c # 05900
Agencedureferent__c # Paris Sud
Groupedureferent__c # G
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 761850 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:22,060 | ERROR | pool-20-thread-2 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 02512803 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0155970887
Phone # 0148892076
NumeroEPJ__c # 02512803
Civilitedureferent__c # Madame
